Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,anomaly,anomaly_reason
51145,80,27456,80,allow,78198970,2041652,76157318,79332,368,28698,50634,1,"High deviation in pkts_sent, Bytes Received, Bytes"
54506,443,29033,443,allow,89702,83941,5761,91,181,66,25,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
59788,443,40327,443,allow,134688,7027,127661,166,37,64,102,1,"High deviation in pkts_sent, Bytes Received, Bytes"
51135,443,21022,443,allow,640504,257235,383269,1476,797,643,833,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
57949,5228,62651,5228,allow,2655,1540,1115,19,3601,9,10,1,"High deviation in pkts_sent, Elapsed Time (sec), NAT Destination Port"
51062,80,29351,80,allow,36568,23029,13539,94,194,47,47,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
53551,60444,1391,60444,allow,492,306,186,8,15,5,3,1,"High deviation in pkts_sent, NAT Destination Port, Destination Port"
49230,443,49230,443,allow,123041,10988,112053,185,67,86,99,1,"High deviation in pkts_sent, Bytes Received, Bytes"
36258,443,41571,443,allow,1128432,47396,1081036,1242,142,458,784,1,"High deviation in pkts_sent, Bytes Received, Bytes"
65467,443,32500,443,allow,92244,4799,87445,107,15,43,64,1,"High deviation in pkts_sent, Bytes Received, Bytes"
35373,443,52870,443,allow,255313,6947,248366,253,123,74,179,1,"High deviation in pkts_sent, Bytes Received, Bytes"
51221,64509,12506,64509,allow,3564,3564,0,55,4073,55,0,1,"High deviation in pkts_sent, NAT Destination Port, Elapsed Time (sec)"
52652,443,42861,443,allow,283768,16167,267601,384,116,148,236,1,"High deviation in pkts_sent, Bytes Received, Bytes"
58541,28678,6280,28678,allow,1806,1806,0,22,224,22,0,1,"High deviation in pkts_sent, NAT Destination Port, Destination Port"
8168,80,8168,80,allow,282487,10736,271751,315,52,124,191,1,"High deviation in pkts_sent, Bytes Received, Bytes"
15503,56331,21797,56331,allow,481,150,331,2,1200,1,1,1,"High deviation in NAT Destination Port, Destination Port, Elapsed Time (sec)"
57470,52339,38751,52339,allow,594,594,0,10,1199,10,0,1,"High deviation in pkts_sent, NAT Destination Port, Destination Port"
57470,53377,9260,53377,allow,594,594,0,10,1199,10,0,1,"High deviation in pkts_sent, NAT Destination Port, Destination Port"
55231,443,25575,443,allow,10684454,328574,10355880,11599,77,3693,7906,1,"High deviation in pkts_sent, Bytes Received, Bytes"
28470,80,28470,80,allow,355544,12402,343142,378,26,134,244,1,"High deviation in pkts_sent, Bytes Received, Bytes"
50496,443,2792,443,allow,751676,8792,742884,617,16,123,494,1,"High deviation in pkts_sent, Bytes Received, Bytes"
28858,80,28858,80,allow,83253,4938,78315,99,26,39,60,1,"High deviation in pkts_sent, Bytes Received, Bytes"
53442,443,36564,443,allow,28728581,857403,27871178,29322,132,8944,20378,1,"High deviation in pkts_sent, Bytes Received, Bytes"
61475,443,7125,443,allow,198481,12339,186142,247,64,112,135,1,"High deviation in pkts_sent, Bytes Received, Bytes"
30960,45673,1133,45673,allow,462,462,0,8,3633,8,0,1,"High deviation in pkts_sent, NAT Destination Port, Elapsed Time (sec)"
28275,80,28275,80,allow,303421,10894,292527,324,26,116,208,1,"High deviation in pkts_sent, Bytes Received, Bytes"
50912,80,58684,80,allow,9578491,119422,9459069,8079,137,1689,6390,1,"High deviation in pkts_sent, Bytes Received, Bytes"
48568,443,2828,443,allow,56258,45661,10597,165,244,88,77,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
49115,443,63602,443,allow,361013,18864,342149,392,296,110,282,1,"High deviation in pkts_sent, Bytes Received, Bytes"
49174,443,55183,443,allow,524887,14310,510577,546,18,201,345,1,"High deviation in pkts_sent, Bytes Received, Bytes"
28608,80,28608,80,allow,602483,18143,584340,627,27,219,408,1,"High deviation in pkts_sent, Bytes Received, Bytes"
49160,63307,39518,63307,allow,854,150,704,4,1200,2,2,1,"High deviation in pkts_sent, NAT Destination Port, Destination Port"
10151,55149,20876,55149,allow,481,150,331,2,1200,1,1,1,"High deviation in NAT Destination Port, Destination Port, Elapsed Time (sec)"
37616,443,9088,443,allow,702409,17257,685152,698,32,233,465,1,"High deviation in pkts_sent, Bytes Received, Bytes"
61476,443,42404,443,allow,230640,12863,217777,253,62,98,155,1,"High deviation in pkts_sent, Bytes Received, Bytes"
44277,443,64665,443,allow,36026,28458,7568,70,407,30,40,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
8978,443,11135,443,allow,49938,20855,29083,165,216,81,84,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
48889,443,65230,443,allow,87648,6895,80753,131,364,66,65,1,"High deviation in pkts_sent, Bytes Received, Bytes"
51650,80,36691,80,allow,141348,4210,137138,161,17,58,103,1,"High deviation in pkts_sent, Bytes Received, Bytes"
64112,443,40510,443,allow,4116645,96572,4020073,4029,58,1356,2673,1,"High deviation in pkts_sent, Bytes Received, Bytes"
50979,80,12190,80,allow,576971,8128,568843,497,38,114,383,1,"High deviation in pkts_sent, Bytes Received, Bytes"
36209,443,44738,443,allow,656609,25419,631190,752,62,322,430,1,"High deviation in pkts_sent, Bytes Received, Bytes"
51656,80,50242,80,allow,152651,4700,147951,174,17,65,109,1,"High deviation in pkts_sent, Bytes Received, Bytes"
63759,64509,33605,64509,allow,66,66,0,2,7,2,0,1,"High deviation in pkts_sent, NAT Destination Port, Destination Port"
42307,443,58231,443,allow,101673,5966,95707,121,178,47,74,1,"High deviation in pkts_sent, Bytes Received, Bytes"
53286,443,1896,443,allow,123194,68738,54456,402,287,167,235,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
49214,443,4327,443,allow,17273,11238,6035,73,919,36,37,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
59573,443,39847,443,allow,289380,13628,275752,335,70,142,193,1,"High deviation in pkts_sent, Bytes Received, Bytes"
51652,80,57447,80,allow,141220,4280,136940,159,17,59,100,1,"High deviation in pkts_sent, Bytes Received, Bytes"
58331,443,26953,443,allow,31515,26798,4717,91,82,49,42,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
6881,39927,58260,39927,allow,228,118,110,2,1199,1,1,1,"High deviation in NAT Destination Port, Destination Port, Elapsed Time (sec)"
57470,33159,38691,33159,allow,594,594,0,10,1199,10,0,1,"High deviation in pkts_sent, NAT Destination Port, Destination Port"
46697,5228,40766,5228,allow,9263,549,8714,17,3638,5,12,1,"High deviation in pkts_sent, Elapsed Time (sec), Bytes Received"
50907,80,50964,80,allow,16037318,218904,15818414,13595,136,2976,10619,1,"High deviation in pkts_sent, Bytes Received, Bytes"
37174,443,43183,443,allow,752907,69016,683891,1372,231,537,835,1,"High deviation in pkts_sent, Bytes Received, Bytes"
53574,443,38690,443,allow,117116,5692,111424,153,18,56,97,1,"High deviation in pkts_sent, Bytes Received, Bytes"
53565,58695,57027,58695,allow,70,70,0,2,8,2,0,1,"High deviation in pkts_sent, NAT Destination Port, Destination Port"
30960,45684,7454,45684,allow,330,330,0,6,3609,6,0,1,"High deviation in pkts_sent, NAT Destination Port, Elapsed Time (sec)"
37965,22343,64266,22343,allow,1307,594,713,17,1657,10,7,1,"High deviation in pkts_sent, NAT Destination Port, Elapsed Time (sec)"
48252,443,35978,443,allow,283034,39462,243572,536,224,257,279,1,"High deviation in pkts_sent, Bytes Received, Bytes"
49224,443,16302,443,allow,93540,22718,70822,155,918,65,90,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
7686,80,7686,80,allow,176670,11287,165383,216,46,96,120,1,"High deviation in pkts_sent, Bytes Received, Bytes"
49201,443,23062,443,allow,13738,6378,7360,70,981,33,37,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
56739,42421,49450,42421,allow,2810,1382,1428,12,31,6,6,1,"High deviation in pkts_sent, NAT Destination Port, Destination Port"
63758,57825,49491,57825,allow,312,132,180,6,6,3,3,1,"High deviation in pkts_sent, NAT Destination Port, Destination Port"
51739,62163,32244,62163,allow,70,70,0,1,5,1,0,1,"High deviation in NAT Destination Port, Destination Port, NAT Source Port"
56843,443,16451,443,allow,54661,36820,17841,266,201,128,138,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
44512,443,54023,443,allow,1101393,30310,1071083,1137,109,381,756,1,"High deviation in pkts_sent, Bytes Received, Bytes"
44516,443,18408,443,allow,156324,6993,149331,192,108,81,111,1,"High deviation in pkts_sent, Bytes Received, Bytes"
44514,443,59227,443,allow,448741,15805,432936,491,109,181,310,1,"High deviation in pkts_sent, Bytes Received, Bytes"
60384,64170,40565,64170,allow,504,318,186,8,16,5,3,1,"High deviation in pkts_sent, NAT Destination Port, Destination Port"
50540,443,25941,443,allow,134507,6585,127922,148,121,51,97,1,"High deviation in pkts_sent, Bytes Received, Bytes"
50265,13302,54682,13302,allow,2118,858,1260,28,1267,14,14,1,"High deviation in pkts_sent, NAT Destination Port, Elapsed Time (sec)"
53084,443,55326,443,allow,490914,83866,407048,1048,332,526,522,1,"High deviation in pkts_sent, Bytes Received, Bytes"
56841,443,47510,443,allow,156805,44621,112184,289,215,137,152,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
6881,51413,35496,51413,allow,475,150,325,2,1200,1,1,1,"High deviation in NAT Destination Port, Destination Port, Elapsed Time (sec)"
50913,80,46319,80,allow,12767608,157856,12609752,11936,135,2227,9709,1,"High deviation in pkts_sent, Bytes Received, Bytes"
50906,80,26380,80,allow,13949172,164502,13784670,11537,135,2287,9250,1,"High deviation in pkts_sent, Bytes Received, Bytes"
50897,80,4903,80,allow,13981183,155668,13825515,11482,136,2194,9288,1,"High deviation in pkts_sent, Bytes Received, Bytes"
50910,80,20207,80,allow,14877069,179445,14697624,12450,135,2531,9919,1,"High deviation in pkts_sent, Bytes Received, Bytes"
50900,80,32944,80,allow,14423569,189925,14233644,12194,135,2586,9608,1,"High deviation in pkts_sent, Bytes Received, Bytes"
54688,443,54688,443,allow,149676,25300,124376,220,110,122,98,1,"High deviation in pkts_sent, Bytes Received, Bytes"
51265,63960,62847,63960,allow,70,70,0,1,5,1,0,1,"High deviation in NAT Destination Port, Destination Port, NAT Source Port"
7665,80,7665,80,allow,110567,7016,103551,135,46,60,75,1,"High deviation in pkts_sent, Bytes Received, Bytes"
50896,80,56677,80,allow,11459959,142694,11317265,9719,135,1994,7725,1,"High deviation in pkts_sent, Bytes Received, Bytes"
50917,80,57551,80,allow,11626518,135099,11491419,9627,134,1907,7720,1,"High deviation in pkts_sent, Bytes Received, Bytes"
50899,80,62536,80,allow,13974043,173337,13800706,11715,134,2429,9286,1,"High deviation in pkts_sent, Bytes Received, Bytes"
43483,443,14734,443,allow,144138,17538,126600,275,300,115,160,1,"High deviation in pkts_sent, Bytes Received, Bytes"
44847,46972,13667,46972,allow,150,150,0,1,1200,1,0,1,"High deviation in NAT Destination Port, Destination Port, Elapsed Time (sec)"
50901,80,6668,80,allow,14661588,141996,14519592,11768,134,2012,9756,1,"High deviation in pkts_sent, Bytes Received, Bytes"
50903,80,42549,80,allow,13644327,154437,13489890,11257,134,2201,9056,1,"High deviation in pkts_sent, Bytes Received, Bytes"
65466,443,13984,443,allow,478996,13760,465236,490,16,171,319,1,"High deviation in pkts_sent, Bytes Received, Bytes"
51667,25826,43364,25826,allow,9372,9372,0,11,30,11,0,1,"High deviation in pkts_sent, NAT Destination Port, Bytes Sent"
50825,443,30672,443,allow,252960,10277,242683,301,209,119,182,1,"High deviation in pkts_sent, Bytes Received, Bytes"
53541,59939,18832,59939,allow,70,70,0,1,5,1,0,1,"High deviation in NAT Destination Port, Destination Port, NAT Source Port"
65465,443,59471,443,allow,92040,4799,87241,107,16,43,64,1,"High deviation in pkts_sent, Bytes Received, Bytes"
61834,443,61834,443,allow,220115,6038,214077,231,76,78,153,1,"High deviation in pkts_sent, Bytes Received, Bytes"
50915,80,27954,80,allow,10548172,142265,10405907,9105,134,1982,7123,1,"High deviation in pkts_sent, Bytes Received, Bytes"
50911,80,6093,80,allow,13780884,170419,13610465,11542,134,2387,9155,1,"High deviation in pkts_sent, Bytes Received, Bytes"
51074,80,51074,80,allow,168467,7348,161119,184,8,67,117,1,"High deviation in pkts_sent, Bytes Received, Bytes"
63750,63343,38388,63343,allow,66,66,0,2,8,2,0,1,"High deviation in pkts_sent, NAT Destination Port, Destination Port"
50696,80,3909,80,allow,55872,28838,27034,234,175,117,117,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
50692,80,35406,80,allow,57678,29714,27964,241,175,120,121,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
50693,80,37544,80,allow,56849,29352,27497,239,175,120,119,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
61836,443,61836,443,allow,132180,4407,127773,146,75,51,95,1,"High deviation in pkts_sent, Bytes Received, Bytes"
50695,80,60576,80,allow,58726,30286,28440,246,175,123,123,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
57470,44224,31554,44224,allow,480,149,331,2,1200,1,1,1,"High deviation in NAT Destination Port, Destination Port, Elapsed Time (sec)"
52065,80,16889,80,allow,81670,2359,79311,89,621,30,59,1,"High deviation in pkts_sent, Bytes Received, Bytes"
50685,80,30111,80,allow,60374,30984,29390,250,175,123,127,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
56772,61424,18304,61424,allow,70,70,0,2,8,2,0,1,"High deviation in pkts_sent, NAT Destination Port, Destination Port"
30960,45683,56128,45683,allow,330,330,0,6,3609,6,0,1,"High deviation in pkts_sent, NAT Destination Port, Elapsed Time (sec)"
30960,45670,41313,45670,allow,462,462,0,8,3632,8,0,1,"High deviation in pkts_sent, NAT Destination Port, Elapsed Time (sec)"
61030,443,16792,443,allow,109010,37307,71703,152,895,62,90,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
50689,80,10754,80,allow,54757,28216,26541,229,175,114,115,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
50697,80,44763,80,allow,54775,28230,26545,230,175,115,115,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
43214,443,49896,443,allow,1563663,41030,1522633,1538,40,479,1059,1,"High deviation in pkts_sent, Bytes Received, Bytes"
56734,45086,42195,45086,allow,1640,460,1180,8,30,4,4,1,"High deviation in pkts_sent, NAT Destination Port, Destination Port"
50909,80,20271,80,allow,12826704,145724,12680980,10558,133,2024,8534,1,"High deviation in pkts_sent, Bytes Received, Bytes"
50902,80,26223,80,allow,12578792,132594,12446198,10198,133,1845,8353,1,"High deviation in pkts_sent, Bytes Received, Bytes"
60382,62582,16978,62582,allow,70,70,0,1,5,1,0,1,"High deviation in NAT Destination Port, Destination Port, Source Port"
60385,59696,6029,59696,allow,70,70,0,1,5,1,0,1,"High deviation in NAT Destination Port, Destination Port, Source Port"
43215,443,55751,443,allow,3245691,49693,3195998,2856,38,666,2190,1,"High deviation in pkts_sent, Bytes Received, Bytes"
55339,443,4853,443,allow,2552065,30474,2521591,2074,129,236,1838,1,"High deviation in pkts_sent, Bytes Received, Bytes"
51734,59825,48074,59825,allow,70,70,0,1,5,1,0,1,"High deviation in NAT Destination Port, Destination Port, NAT Source Port"
15503,42638,40530,42638,allow,1367,664,703,16,1200,9,7,1,"High deviation in pkts_sent, NAT Destination Port, Destination Port"
50908,80,37284,80,allow,14077960,171956,13906004,11755,133,2437,9318,1,"High deviation in pkts_sent, Bytes Received, Bytes"
50694,80,5032,80,allow,54760,27837,26923,229,175,114,115,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
50824,443,63186,443,allow,337727,11283,326444,367,208,126,241,1,"High deviation in pkts_sent, Bytes Received, Bytes"
50602,443,33341,443,allow,572966,109738,463228,1277,624,639,638,1,"High deviation in pkts_sent, Bytes Received, Bytes"
52495,443,27354,443,allow,787462,10645,776817,653,131,87,566,1,"High deviation in pkts_sent, Bytes Received, Bytes"
37965,40840,26004,40840,allow,150,150,0,1,1199,1,0,1,"High deviation in NAT Destination Port, Destination Port, Elapsed Time (sec)"
54743,443,47896,443,allow,166136,7244,158892,202,149,76,126,1,"High deviation in pkts_sent, Bytes Received, Bytes"
63171,5228,60967,5228,allow,3535,1973,1562,36,3961,18,18,1,"High deviation in pkts_sent, Elapsed Time (sec), NAT Destination Port"
50691,80,17442,80,allow,55050,28089,26961,228,175,112,116,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
50684,80,24128,80,allow,57576,29602,27974,239,175,118,121,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
50703,80,3596,80,allow,54304,27807,26497,227,175,113,114,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
30960,45679,3682,45679,allow,396,396,0,7,3615,7,0,1,"High deviation in pkts_sent, NAT Destination Port, Elapsed Time (sec)"
50700,80,20685,80,allow,55825,28792,27033,234,174,117,117,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
50698,80,42687,80,allow,54871,28320,26551,231,174,116,115,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
50690,80,44292,80,allow,56951,28706,28245,236,174,116,120,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
50702,80,54989,80,allow,55224,28254,26970,230,174,114,116,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
6881,19215,41309,19215,allow,509,150,359,2,1199,1,1,1,"High deviation in NAT Destination Port, Elapsed Time (sec), Destination Port"
50699,80,28391,80,allow,54318,27824,26494,227,174,113,114,1,"High deviation in pkts_sent, Bytes Sent, Bytes"
53559,58968,7595,58968,allow,70,70,0,2,7,2,0,1,"High deviation in pkts_sent, NAT Destination Port, Destination Port"
39532,443,10682,443,allow,345779,9537,336242,359,26,123,236,1,"High deviation in pkts_sent, Bytes Received, Bytes"
30188,59035,2297,59035,allow,1794,750,1044,12,4220,6,6,1,"High deviation in pkts_sent, NAT Destination Port, Elapsed Time (sec)"
52064,80,62647,80,allow,65658,3155,62503,76,621,26,50,1,"High deviation in pkts_sent, Bytes Received, Bytes"
53566,80,56289,80,allow,2270749,47314,2223435,2132,99,651,1481,1,"High deviation in pkts_sent, Bytes Received, Bytes"
55877,47528,12404,47528,allow,491,150,341,2,1200,1,1,1,"High deviation in NAT Destination Port, Destination Port, Elapsed Time (sec)"
49160,51413,10192,51413,allow,800,150,650,4,1200,2,2,1,"High deviation in pkts_sent, NAT Destination Port, Destination Port"
51221,65264,24402,65264,allow,870,330,540,12,1573,6,6,1,"High deviation in pkts_sent, NAT Destination Port, Destination Port"
